id,age,monthly_income,collateral_value,loan_amount,city,state,collateral_debt,verified_restriction,dishonored_checks,expired_debts,banking_debts,commercial_debts,protests,informed_restriction,monthly_payment,informed_purpose,auto_brand,auto_model,auto_year,pre_approved,form_completed,sent_to_analysis,channel,zip_code,landing_page,landing_page_product,gender,education_level
162353,31.0,2000.0,14276.0,5000.0,Guarulhos,SP,0.0,0.0,0,0,0,0,0,0.0,279.56,Reforma da minha casa ,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p,2010.0,1.0,1.0,1.0,search,7156XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Ensino Médio Completo
162340,30.0,3700.0,42000.0,5000.0,Macaé,RJ,25.0,0.0,0,0,0,0,0,1.0,219.0,PAGAR DIVIDAS,GM - Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p,2014.0,1.0,0.0,0.0,display,2794XXXX,/emprestimos/solicitar,PersonalLoan,Unknown,Superior Completo
162335,27.0,6000.0,24000.0,20000.0,São Paulo,SP,0.0,0.0,0,0,0,0,0,0.0,1055.56,Estou grávida e quero fazer ajuste de finanças. ,Renault,SANDERO Authentique Hi-Flex 1.0 16V 5p,2011.0,1.0,0.0,1.0,affiliates,3704XXXX,/emprestimos/garantia-veiculo/guia-bolso,Unknown,female,Superior Completo
162334,45.0,2200.0,32000.0,9583.0,Conselheiro Lafaiete,MG,0.0,0.0,0,0,0,0,0,0.0,548.0,Construção ,Honda,Civic Sedan LXS 1.8/1.8 Flex 16V Aut. 4p,2010.0,1.0,0.0,0.0,search,3640XXXX,/emprestimo/garantia-veiculo,AutoRefinancing,Unknown,Ensino Médio Completo
162325,32.0,7000.0,13402.0,10000.0,Santo André,SP,0.0,0.0,0,0,0,0,0,0.0,416.67,Investimento em MBA,Peugeot,206 Sensation 1.4 Flex 8V 3p,2008.0,1.0,0.0,1.0,search,9251XXXX,/emprestimos/solicitar,PersonalLoan,male,Superior Completo
162324,43.0,1700.0,22000.0,5000.0,Rio de Janeiro,RJ,910.0,0.0,0,0,0,0,0,0.0,208.33,QuitaCao de dividas,GM - Chevrolet,PRISMA  Sed. Maxx/ LT 1.4 8V ECONOF. 4p,2011.0,1.0,0.0,0.0,search,2303XXXX,/emprestimos/solicitar,PersonalLoan,female,Ensino Médio Completo
162320,34.0,2100.0,18000.0,5000.0,Belo Horizonte,MG,0.0,0.0,0,0,0,0,0,0.0,333.33,Unknown,Fiat,Palio 1.0 ECONOMY Fire Flex 8V 4p,2009.0,1.0,1.0,1.0,display,3162XXXX,/emprestimos/para-empresas,HomeRefinancing,male,Ensino Médio Completo
162318,30.0,3999.0,42500.0,20000.0,Rio das Pedras,SP,9.0,0.0,0,0,0,0,0,0.0,679.0,Quitar meu carro e pagar algumas contad,Honda,Civic Sedan LXS 1.8/1.8 Flex 16V Aut. 4p,2009.0,1.0,1.0,0.0,search,1339XXXX,/,HomePage,Unknown,Superior Incompleto
162317,55.0,4000.0,35000.0,6000.0,Ilha Solteira,SP,0.0,0.0,0,0,0,0,0,0.0,650.0,compras variadas,GM - Chevrolet,COBALT LTZ 1.4 8V FlexPower 4p,2012.0,1.0,1.0,0.0,search,1538XXXX,/emprestimos/solicitar,PersonalLoan,male,Fundamental Completo
162315,49.0,4400.0,34000.0,15000.0,Brasília,DF,0.0,0.0,0,0,0,0,0,0.0,485.3,ajustar contas,Ford,Fusion SEL 2.3 16V  162cv Aut.,2008.0,1.0,1.0,1.0,search,7107XXXX,/emprestimos/solicitar,PersonalLoan,male,Superior Completo
162310,36.0,8000.0,25000.0,20000.0,Jacobina,BA,0.0,0.0,0,0,0,0,0,0.0,647.07,Quitar algumas dividas e ficar pagando parcelas menores,VW - VolksWagen,CROSSFOX 1.6 Mi Total Flex 8V 5p,2008.0,1.0,0.0,0.0,search,4470XXXX,/emprestimos/solicitar,PersonalLoan,male,Superior Completo
162307,50.0,2300.0,16200.0,13000.0,Feira de Santana,BA,0.0,0.0,0,0,0,0,0,1.0,420.59,Quitar dividas,CHERY,QQ 1.1/1.0 12V 69cv 5p,2012.0,1.0,1.0,1.0,social,4402XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Completo
162306,52.0,5000.0,15000.0,7000.0,Nova Iguaçu,RJ,2000.0,1.0,0,0,0,1,0,1.0,291.67,Pagar o carro e casa ,Fiat,Siena ELX 1.0 mpi Fire/Fire Flex 8V 4p,2005.0,1.0,0.0,0.0,display,2621XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Incompleto
162298,41.0,7000.0,15000.0,10000.0,Orizona,GO,0.0,0.0,0,0,0,0,0,0.0,666.67,só para pagar a última anuidade de meu apartamento que faço locações para temporadas.,VW - VolksWagen,Gol City (Trend) 1.0 Mi Total Flex 8V 4p,2006.0,1.0,0.0,0.0,Unknown,7528XXXX,Unknown,Unknown,male,Superior Incompleto
162297,24.0,1600.0,8000.0,7200.0,Santo André,SP,0.0,0.0,0,0,0,0,0,0.0,305.65,Gastos diversos ,GM - Chevrolet,Corsa Wind 1.0 MPFI / EFI  2p,1996.0,1.0,0.0,0.0,search,9061XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Completo
162288,52.0,2500.0,20000.0,18000.0,Ribeirão Preto,SP,0.0,0.0,0,0,0,0,0,0.0,582.36,Pra compra um utilitário pra trabalho ,VW - VolksWagen,Gol ECOMOTION  1.0 Mi Total Flex 8V 4p,2012.0,1.0,1.0,1.0,affiliates,1403XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Unknown
162285,32.0,3000.0,15000.0,5000.0,Maracaçumé,MA,0.0,1.0,0,0,0,1,0,0.0,208.33,e para temina uma refomar de uma casa ,Fiat,Strada Adv/Adv TRYON 1.8 mpi Flex 8V CE,2005.0,1.0,0.0,0.0,search,6528XXXX,/,HomePage,female,Unknown
162283,47.0,10000.0,57716.0,30000.0,Belo Horizonte,MG,0.0,1.0,0,0,0,1,0,0.0,, ,Honda,Fit EX/S/EX 1.5 Flex/Flexone 16V 5p Aut.,2015.0,1.0,0.0,0.0,affiliates,3057XXXX,/emprestimos/garantia-veiculo/guia-bolso,Unknown,Unknown,Superior Completo
162278,49.0,3500.0,18000.0,10000.0,Barueri,SP,0.0,0.0,0,0,0,0,0,1.0,323.53,para quitar o veiculo,Ford,Fiesta 1.0 8V Flex/Class 1.0 8V Flex 5p,2009.0,1.0,0.0,0.0,display,6437XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Completo
162273,44.0,3500.0,25000.0,5000.0,Belford Roxo,RJ,0.0,1.0,0,0,0,1,0,1.0,541.67,pagar dívidas de cartão,Fiat,Palio 1.0 Celebr. ECONOMY F.Flex 8V 2p,2011.0,1.0,0.0,0.0,search,2611XXXX,/emprestimos/solicitar,PersonalLoan,female,Ensino Médio Completo
162272,32.0,1900.0,11000.0,9900.0,Rinópolis,SP,0.0,1.0,0,0,0,0,1,1.0,320.3,Para limpar meu nome,Honda,Fit DX 1.5 Flexone 16V 5p Aut.,2015.0,1.0,1.0,0.0,display,1774XXXX,/emprestimos/solicitar,PersonalLoan,female,Fundamental Completo
162267,34.0,7000.0,21000.0,5000.0,Panelas,PE,0.0,0.0,0,0,0,0,0,0.0,487.44,liquidar saldo cheque especial,Renault,SANDERO Expression Hi-Flex 1.0 16V 5p,2012.0,1.0,0.0,1.0,referral,5547XXXX,/emprestimos/garantia-imovel/solicitar/,Unknown,male,Superior Completo
162265,42.0,1196.0,12000.0,5000.0,Diadema,SP,0.0,0.0,0,0,0,0,0,0.0,212.26,Investimento ,Fiat,Siena ELX 1.0 mpi Fire 16v 4p (25 anos),2002.0,1.0,0.0,0.0,seo,9960XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Ensino Médio Completo
162252,25.0,4500.0,20000.0,16000.0,Joinville,SC,0.0,0.0,0,0,0,0,0,0.0,679.23,Reforma de casa,Fiat,Palio 1.0 Celebr. ECONOMY F.Flex 8V 2p,2012.0,1.0,1.0,0.0,search,8920XXXX,/financiamentos/veiculo/solicitar,AutoFin,male,Fundamental Completo
162248,31.0,5600.0,20716.0,5500.0,São Paulo,SP,0.0,0.0,0,0,0,0,0,0.0,, ,Peugeot,207 SW ESCAPADE 1.6 16V Flex 5p,2009.0,1.0,0.0,0.0,affiliates,3449XXXX,/emprestimos/garantia-veiculo/guia-bolso,Unknown,Unknown,Superior Completo
162244,28.0,2500.0,35000.0,15000.0,Natal,RN,0.0,0.0,0,0,0,0,0,1.0,485.3,reforma minha casa,VW - VolksWagen,VOYAGE Comfortline  1.0 T.Flex 8V 4p,2015.0,1.0,0.0,1.0,seo,5911XXXX,/,HomePage,male,Ensino Médio Completo
162242,64.0,23000.0,60000.0,40000.0,Adamantina,SP,0.0,0.0,0,0,0,0,0,0.0,1294.14,complementar montante para aquisição de imóvel,Ford,Fusion SEL 2.5 16V 173cv Aut.,2010.0,1.0,1.0,0.0,Unknown,1780XXXX,Unknown,Unknown,female,Superior Completo
162239,30.0,2200.0,16000.0,9000.0,Cajuru,SP,0.0,0.0,0,0,0,0,0,0.0,291.18,comprar outro ,Peugeot,206 Sensation 1.4 Flex 8V 3p,2006.0,1.0,1.0,0.0,search,1424XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Completo
162233,19.0,1800.0,17800.0,5000.0,Campinas,SP,0.0,0.0,0,0,0,0,0,0.0,333.33,investir na faculdade ,Fiat,Siena 1.0/ EX 1.0 mpi Fire/ Fire Flex 8v,2007.0,1.0,0.0,0.0,Unknown,1306XXXX,Unknown,Unknown,female,Unknown
162230,31.0,1500.0,35000.0,5000.0,Belém,PA,0.0,0.0,0,0,0,0,0,0.0,161.77,Unknown,Renault,SANDERO Privilège Hi-Flex 1.6 16V 5p Aut,2013.0,1.0,0.0,0.0,search,6661XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Completo
162226,35.0,1500.0,21000.0,10800.0,Campinas,SP,0.0,0.0,0,0,0,0,0,0.0,450.0,investimento novo negócio,GM - Chevrolet,MONTANA 1.4 8V Conquest ECONOFLEX  2p,2009.0,1.0,1.0,1.0,seo,1309XXXX,/,HomePage,male,Superior Completo
162224,28.0,1850.0,8000.0,5000.0,São Paulo,SP,0.0,0.0,0,0,0,0,0,0.0,263.89,para trocar de veiculo,GM - Chevrolet,Kadett GL/SL/Lite/Turim 1.8,1996.0,1.0,0.0,0.0,display,8395XXXX,/emprestimos/solicitar,PersonalLoan,male,Fundamental Incompleto
162222,51.0,3000.0,28000.0,5000.0,Campinas,SP,0.0,1.0,0,0,0,1,0,0.0,208.33,para pintar minha casa,GM - Chevrolet,Celta Life/ LS 1.0 MPFI 8V FlexPower 3p,2014.0,1.0,0.0,0.0,display,1305XXXX,/emprestimos/solicitar,PersonalLoan,female,Ensino Médio Completo
162220,36.0,3000.0,14000.0,12600.0,Blumenau,SC,0.0,0.0,0,0,0,0,0,0.0,525.0,Quitar parcialmente outro empréstimo e outras dívidas. Minha cooperativa não aceita o refinanciamento do meu automóvel por eu já ter este outro empréstimo. Portanto quero pagar o de maior valor e outras dívidas menores.,Renault,Clio Campus Hi-Flex 1.0 16V 3p,2009.0,1.0,0.0,0.0,search,8907XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,female,Superior Completo
162219,19.0,3050.0,10000.0,9000.0,Manaus,AM,0.0,0.0,0,0,0,0,0,0.0,394.0,comprar,GM - Chevrolet,Celta Life 1.0 MPFI VHC 8V 3p,2006.0,1.0,0.0,0.0,search,6905XXXX,/,HomePage,Unknown,Unknown
162218,31.0,4304.0,21525.0,5000.0,Rio de Janeiro,RJ,3000.0,1.0,0,0,0,1,0,0.0,, ,GM - Chevrolet,Celta Spirit/ LT 1.0 MPFI 8V FlexP. 5p,2012.0,1.0,0.0,0.0,affiliates,2155XXXX,/emprestimos/garantia-veiculo/guia-bolso,Unknown,Unknown,Superior Completo
162208,43.0,1435.0,18000.0,5000.0,São Paulo,SP,4000.0,0.0,0,0,0,0,0,0.0,161.77,quitar carro e pagar cartão ,VW - VolksWagen,Fox Plus 1.6Mi/ 1.6Mi Total Flex 8V 3p,2007.0,1.0,0.0,0.0,display,4470XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Completo
162206,26.0,2230.0,15000.0,6000.0,Mairiporã,SP,0.0,0.0,0,0,0,0,0,0.0,194.12,Para pagar dividas,Fiat,Palio ELX 1.3 mpi Flex 8V 4p,2005.0,1.0,0.0,0.0,display,7600XXXX,/emprestimos/solicitar,PersonalLoan,female,Ensino Médio Completo
162199,30.0,3000.0,22222.0,10000.0,São Paulo,SP,0.0,0.0,0,0,0,0,0,0.0,416.67,financiamento,VW - VolksWagen,Fox 1.0 Mi Total Flex 8V 3p,2012.0,1.0,0.0,0.0,remarketing,8485XXXX,/emprestimos/solicitar,PersonalLoan,female,Ensino Médio Completo
162194,37.0,4100.0,18000.0,16200.0,Fortaleza,CE,0.0,0.0,0,0,0,0,0,0.0,1080.0,Refinanciar divida,Renault,SANDERO Expression Hi-Flex 1.0 16V 5p,2010.0,1.0,0.0,0.0,Unknown,6082XXXX,Unknown,Unknown,male,Superior Completo
162193,52.0,4000.0,18000.0,16000.0,Cotia,SP,0.0,0.0,0,0,0,0,0,0.0,666.67,abrir um comercios,VW - VolksWagen,Kombi Lotação 1.4 Mi Total Flex 8V,2006.0,1.0,1.0,0.0,search,6723XXXX,/,HomePage,male,Unknown
162191,43.0,5000.0,14430.0,10000.0,Piraquara,PR,0.0,0.0,0,0,0,0,0,0.0,, ,GM - Chevrolet,Corsa Sed.Wind 1.0/Millenium/Classic VHC,2005.0,1.0,0.0,0.0,affiliates,8330XXXX,/emprestimos/garantia-veiculo/guia-bolso,Unknown,Unknown,Ensino Médio Completo
162189,38.0,2500.0,17000.0,6000.0,São Paulo,SP,0.0,0.0,0,0,0,0,0,0.0,275.0,negócios,VW - VolksWagen,Gol (novo) 1.0 Mi Total Flex 8V 4p,2009.0,1.0,1.0,0.0,referral,2882XXXX,/,HomePage,female,Ensino Médio Completo
162187,34.0,3000.0,31000.0,6400.0,Osasco,SP,0.0,0.0,0,0,0,0,0,0.0,357.84,compra de um caminhão,GM - Chevrolet,ONIX HATCH LT 1.0 8V FlexPower 5p Mec.,2013.0,1.0,0.0,0.0,display,6270XXXX,/emprestimos/solicitar,PersonalLoan,female,Ensino Médio Completo
162184,32.0,3000.0,15539.0,8000.0,Uberlândia,MG,0.0,0.0,0,0,0,0,0,0.0,866.67,Pagar cartão de crédito.,Ford,KA 1.0 8V/1.0 8V ST Flex 3p,2009.0,1.0,0.0,0.0,search,3840XXXX,/emprestimos/solicitar,PersonalLoan,male,Unknown
162182,41.0,2500.0,6000.0,5000.0,Indaiatuba,SP,0.0,1.0,0,0,0,1,0,1.0,161.77,limpar meu nome,Fiat,Uno Mille Celeb/Celeb.ECON 1.0 F.Flex 4p,2008.0,1.0,0.0,0.0,display,1334XXXX,/emprestimos/solicitar,PersonalLoan,female,Fundamental Incompleto
162175,62.0,10378.0,34677.0,25000.0,Brasília,DF,0.0,0.0,0,0,0,0,0,0.0,900.15,Pagar dívidas,GM - Chevrolet,ONIX HATCH LT 1.0 8V FlexPower 5p Mec.,2015.0,1.0,1.0,0.0,seo,7168XXXX,/blog/artigos/emprestimos/como-refinanciar-veiculo-com-restricao-no-cpf,Unknown,female,Unknown
162170,51.0,2700.0,12000.0,5000.0,Taubaté,SP,0.0,0.0,0,0,0,0,0,0.0,208.33,Construção ,VW - VolksWagen,Gol City (Trend) 1.0 Mi Total Flex 8V 2p,2010.0,1.0,0.0,0.0,search,1204XXXX,/emprestimos/solicitar,PersonalLoan,female,Superior Completo
162168,23.0,15000.0,7000.0,5000.0,Jardinópolis,SP,0.0,0.0,0,0,0,0,0,0.0,104.17,Para quitar contas de luz,Honda,Civic Sedan EXS 1.8/1.8 Flex 16V Aut. 4p,2013.0,1.0,0.0,0.0,seo,1468XXXX,/,HomePage,male,Ensino Médio Completo
162167,34.0,5200.0,35000.0,10000.0,Campo Grande,MS,0.0,0.0,0,0,0,0,0,0.0,974.87,Investimento em negócio a curto prazo.,Kia Motors,SOUL 1.6/ 1.6 16V FLEX Mec.,2011.0,1.0,0.0,0.0,search,7900XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Completo
162163,55.0,5800.0,21000.0,10000.0,Pederneiras,SP,0.0,0.0,0,0,0,0,0,0.0,416.67,quitar cartao e cheque especial,Fiat,UNO WAY 1.0 EVO Fire Flex 8V 5p,2011.0,1.0,0.0,0.0,search,1728XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Completo
162162,42.0,10000.0,60000.0,25000.0,Belo Horizonte,MG,0.0,0.0,0,0,0,0,0,0.0,1397.82,INVESTIMENTO,MINI,COOPER S 1.6 Aut.,2011.0,1.0,0.0,0.0,search,3011XXXX,/,HomePage,male,Superior Completo
162157,43.0,2500.0,11636.0,5000.0,Diadema,SP,0.0,0.0,0,0,0,0,0,0.0,, ,Ford,KA GL 1.0i Zetec Rocam,2005.0,1.0,0.0,1.0,affiliates,9951XXXX,/emprestimos/garantia-veiculo/guia-bolso,Unknown,Unknown,Ensino Médio Completo
162154,23.0,4000.0,22000.0,10000.0,Guarulhos,SP,0.0,0.0,0,0,0,0,0,1.0,323.53,Investimento e negociação de dívida ,VW - VolksWagen,Gol City (Trend) 1.0 Mi Total Flex 8V 4p,2008.0,1.0,1.0,0.0,search,7241XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Incompleto
162152,47.0,2100.0,6000.0,5000.0,Manaus,AM,0.0,1.0,0,0,0,1,0,1.0,180.03,Para tirar meu nome do negativado,Honda,Civic Sedan LXS 1.8/1.8 Flex 16V Mec. 4p,2014.0,1.0,0.0,0.0,display,6908XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Completo
162150,39.0,4000.0,20000.0,5000.0,Jaú,SP,0.0,0.0,0,0,0,0,0,0.0,541.67,investimento na minha loja,GM - Chevrolet,Corsa Hat. Premium 1.4 8V ECONOFLEX 5p,2008.0,1.0,1.0,0.0,affiliates,1720XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,female,Superior Completo
162148,39.0,6100.0,59560.0,43920.0,Itajaí,SC,0.0,0.0,0,0,0,0,0,0.0,1420.96,QUITAR FINANCIAMENTO APTO NOVO,Honda,Civic Sedan LXR 2.0 Flexone 16V Aut. 4p,2014.0,1.0,0.0,1.0,search,8831XXXX,/,HomePage,male,Superior Incompleto
162145,44.0,3300.0,16000.0,5000.0,Uberlândia,MG,0.0,0.0,0,0,0,0,0,0.0,541.67,Investimento ,Fiat,Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 4p,2008.0,1.0,0.0,0.0,display,3841XXXX,/emprestimos/solicitar,PersonalLoan,male,Unknown
162142,29.0,4800.0,14000.0,5000.0,São Gonçalo,RJ,0.0,0.0,0,0,0,0,0,0.0,279.56,investimento,Fiat,Siena HLX 1.8 mpi Flex 8V 4p,2008.0,1.0,0.0,0.0,search,2442XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Completo
162141,31.0,2500.0,14000.0,10000.0,Rio de Janeiro,RJ,0.0,0.0,0,0,0,0,0,0.0,424.52,Investimento ,Renault,DUSTER TECHROAD 2.0 Hi-Flex 16V Aut.,2013.0,1.0,0.0,0.0,search,2278XXXX,/emprestimos/solicitar,PersonalLoan,male,Fundamental Completo
162139,37.0,2200.0,22000.0,15000.0,Agudos,SP,0.0,0.0,0,0,0,0,0,0.0,625.0,um novo investimento,VW - VolksWagen,Parati 1.6 Mi Plus Total Flex  8V 4p,2009.0,1.0,1.0,1.0,remarketing,1712XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Ensino Médio Completo
162137,46.0,4000.0,21000.0,10000.0,São João de Meriti,RJ,3730.0,0.0,0,0,0,0,0,0.0,559.13,Para fazer obra em minha casa,VW - VolksWagen,Gol City (Trend) 1.0 Mi Total Flex 8V 2p,2013.0,1.0,0.0,0.0,display,2557XXXX,/emprestimos/solicitar,PersonalLoan,male,Unknown
162135,44.0,9600.0,45000.0,18000.0,Belo Horizonte,MG,0.0,0.0,0,0,0,0,0,0.0,1200.0,"ajustar dividas (especial, cartão)",Renault,SANDERO STEPWAY Hi-Power 1.6 8V 5p,2015.0,1.0,1.0,0.0,display,3133XXXX,/emprestimos/solicitar,PersonalLoan,male,Superior Completo
162134,31.0,2500.0,11000.0,5000.0,Santana de Parnaíba,SP,0.0,0.0,0,0,0,0,0,0.0,161.77,Unknown,Peugeot,206 Soleil 1.0 16v 5p,2001.0,1.0,1.0,0.0,search,6535XXXX,/,HomePage,female,Ensino Médio Completo
162133,43.0,6000.0,35000.0,30000.0,Ponta Porã,MS,0.0,0.0,0,0,0,0,0,0.0,1583.33,Quitar dividas,GM - Chevrolet,PRISMA Sed. LT 1.0 8V FlexPower 4p,2014.0,1.0,0.0,1.0,remarketing,7990XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,female,Superior Completo
162131,32.0,8500.0,19288.0,17359.0,Bragança Paulista,SP,0.0,0.0,0,0,0,0,0,0.0,762.0,Pra quitar outro emprestimo que a taxa é maior.,GM - Chevrolet,Corsa Hat. Premium 1.4 8V ECONOFLEX 5p,2008.0,1.0,0.0,1.0,search,1292XXXX,/emprestimo/garantia-veiculo,AutoRefinancing,Unknown,Superior Completo
162129,24.0,3600.0,49990.0,20000.0,Rio de Janeiro,RJ,0.0,0.0,0,0,0,0,0,0.0,849.03,Unknown,Fiat,Idea ESSENCE 1.6 Flex 16V 5p,2015.0,1.0,1.0,1.0,seo,2358XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Ensino Médio Completo
162127,19.0,1500.0,18000.0,5000.0,GARANHUNS,PE,0.0,0.0,0,0,0,0,0,0.0,333.33,para comprar outro carro,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2016.0,1.0,0.0,0.0,seo,5529XXXX,/cartoes/credito/bgn/cartao-fast-shop,Cards,male,Unknown
162125,34.0,3200.0,17000.0,5900.0,São Paulo,SP,0.0,0.0,0,0,0,0,0,0.0,329.89,Montar novo negócio,GM - Chevrolet,PRISMA Sed. Joy/ LS 1.0 8V FlexPower 4p,2009.0,1.0,1.0,0.0,search,5890XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Completo
162124,51.0,4000.0,36000.0,7000.0,Porto Alegre,RS,0.0,0.0,0,0,0,0,0,0.0,226.47,QUITAR ALGUNS COMPROMISSOS ,VW - VolksWagen,CROSSFOX 1.6 Mi Total Flex 8V 5p,2011.0,1.0,1.0,0.0,search,9015XXXX,/emprestimos/solicitar,PersonalLoan,female,Superior Completo
162119,36.0,5200.0,32000.0,5000.0,Rio Claro,SP,0.0,0.0,0,0,0,0,0,0.0,487.44,Fazer investimentos ,GM - Chevrolet,Vectra GT 2.0 MPFI 8V FlexPower Aut.,2008.0,1.0,0.0,0.0,display,1350XXXX,/emprestimos/solicitar,PersonalLoan,male,Ensino Médio Completo
162115,30.0,4500.0,25000.0,7500.0,Caxias do Sul,RS,0.0,0.0,0,0,0,0,0,0.0,412.0,itbi de apartamento,Renault,SANDERO Authentique Hi-Flex 1.0 16V 5p,2012.0,1.0,0.0,1.0,search,9509XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,Unknown,Superior Incompleto
162112,69.0,2000.0,10000.0,5000.0,Belém,PA,471.0,0.0,0,0,0,0,0,0.0,208.33,Investimento ,Renault,Clio Campus Hi-Flex 1.0 16V 5p,2009.0,1.0,0.0,0.0,display,6609XXXX,/emprestimos/solicitar,PersonalLoan,female,Unknown
162108,38.0,5000.0,34000.0,10000.0,Recife,PE,0.0,0.0,0,0,0,0,0,0.0,424.52,Capital de giro para negócio,GM - Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2015.0,1.0,0.0,0.0,search,5111XXXX,/emprestimos/solicitar,PersonalLoan,female,Superior Completo
162099,43.0,3500.0,16700.0,14500.0,Bofete,SP,0.0,0.0,0,0,0,0,0,0.0,1002.0,construção,Fiat,Palio ELX 1.3 mpi Flex 8V 4p,2005.0,1.0,0.0,0.0,direct,1859XXXX,/usuarios/solicitacoes/fbb110a89becaeb95730d6f357fae88150cc8b8f/documentos,Unknown,female,Fundamental Incompleto
162095,50.0,2631.0,25000.0,5000.0,Natal,RN,0.0,0.0,0,0,0,0,0,0.0,541.67,DIVERSOS,Fiat,Siena ELX 1.0 mpi Fire/Fire Flex 8V 4p,2007.0,1.0,0.0,0.0,display,5913XXXX,/emprestimos/solicitar,PersonalLoan,female,Ensino Médio Completo
162094,30.0,5000.0,39500.0,12000.0,São Gonçalo,RJ,0.0,0.0,0,0,0,0,0,0.0,1300.0,Pagamento de cartão,GM - Chevrolet,PRISMA Sed. ADVANT. 1.0 8V FlexPower 4p,2015.0,1.0,0.0,1.0,search,2442XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,female,Superior Incompleto
162087,36.0,5000.0,66000.0,22500.0,Feira de Santana,BA,0.0,0.0,0,0,0,0,0,0.0,1500.0,Contas,Ford,Focus TITA/TITA Plus 2.0  Flex 5p Aut.,2014.0,1.0,0.0,0.0,search,4400XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,male,Superior Completo
162086,36.0,3500.0,35308.0,5000.0,Poço Preto,SC,0.0,0.0,0,0,0,0,0,0.0,, ,Peugeot,407 Sed. Feline 3.0 V6 211cv 4p Aut.,2008.0,1.0,0.0,0.0,affiliates,8945XXXX,/emprestimos/garantia-veiculo/guia-bolso,Unknown,Unknown,Ensino Médio Completo
162080,59.0,2980.0,35000.0,21400.0,Campos dos Goytacazes,RJ,0.0,1.0,0,0,0,1,0,1.0,895.83,"Investir no meu comércio,  e numa obra da minha casa",Ford,Fusion SEL 3.0 V6 AWD 24V 243cv Aut.,2010.0,1.0,1.0,0.0,search,2808XXXX,/emprestimos/solicitar,PersonalLoan,female,Unknown
162079,44.0,2400.0,13500.0,12150.0,Ubatuba,SP,0.0,0.0,0,0,0,0,0,0.0,413.0,reforma de casa,Renault,Clio Authentique Hi-Flex 1.0 16V 5p,2005.0,1.0,0.0,0.0,search,1168XXXX,/emprestimo/garantia-veiculo,AutoRefinancing,Unknown,Superior Completo
162078,55.0,6000.0,60000.0,34000.0,Niterói,RJ,0.0,0.0,0,0,0,0,0,0.0,1443.35,Para quitar umas dívidas.,Honda,Civic Sedan LXR 2.0 Flexone 16V Aut. 4p,2014.0,1.0,1.0,1.0,search,2434XXXX,/emprestimos/solicitar,PersonalLoan,male,Superior Completo
162075,43.0,9800.0,36900.0,15000.0,São Paulo,SP,3000.0,0.0,0,0,0,0,0,0.0,636.77,divida,Fiat,Doblo Adv/Adv TRYON/LOCKER 1.8 Flex,2009.0,1.0,0.0,0.0,affiliates,8411XXXX,/emprestimos/garantia-veiculo/solicitar,Unknown,female,Fundamental Incompleto
162074,33.0,3000.0,30000.0,5000.0,Vera,MT,0.0,0.0,0,0,0,0,0,0.0,161.77,Unknown,Honda,Civic Sedan EXR 2.0 Flexone 16V Aut. 4p,2014.0,1.0,0.0,0.0,display,7888XXXX,/emprestimos/para-empresas,HomeRefinancing,female,Ensino Médio Completo
162067,25.0,2500.0,15000.0,5000.0,Araras,SP,0.0,0.0,0,0,0,0,0,1.0,208.33,gastos diversos,Ford,KA 1.0 8V/1.0 8V ST Flex 3p,2011.0,1.0,0.0,0.0,search,1360XXXX,/emprestimos/solicitar,PersonalLoan,female,Superior Completo
